Date,GOLL4.SA,AZUL4.SA,CVCB3.SA,WEGE3.SA,MGLU3.SA,TOTS3.SA,BOVA11.SA
2015-02-26,10.5,,11.818878173828125,6.071153163909912,1.9232579469680786,12.027539253234863,50.310001373291016
2015-02-27,10.050000190734863,,11.777668952941895,5.880768775939941,1.7683449983596802,11.516434669494629,50.0099983215332
2015-03-02,9.65999984741211,,11.678766250610352,5.976922988891602,1.7771140336990356,11.304027557373047,49.59000015258789
2015-03-03,9.640000343322754,,11.621072769165039,6.0961527824401855,1.7186559438705444,11.284114837646484,49.83000183105469
2015-03-04,9.550000190734863,,11.777668952941895,6.086537837982178,1.6222009658813477,11.118171691894531,49.06999969482422
2015-03-05,9.359999656677246,,11.736458778381348,6.019229888916016,1.6046639680862427,11.347173690795898,48.95000076293945
2015-03-06,9.119999885559082,,11.66228199005127,6.050000190734863,1.5578969717025757,11.177911758422852,48.54999923706055
2015-03-09,8.800000190734863,,11.27491283416748,5.973075866699219,1.481902003288269,11.177911758422852,47.75
2015-03-10,8.630000114440918,,11.4562349319458,5.90384578704834,1.546205997467041,11.045158386230469,46.95000076293945
2015-03-11,9.34000015258789,,11.415024757385254,5.986537933349609,1.5345139503479004,11.045158386230469,47.52000045776367
2015-03-12,8.699999809265137,,11.538654327392578,6.086537837982178,1.6075860261917114,11.184550285339355,47.45000076293945
2015-03-13,8.34000015258789,,11.291397094726562,6.057692050933838,1.5374369621276855,10.96550464630127,47.209999084472656
2015-03-16,8.180000305175781,,11.118316650390625,5.90384578704834,1.4906710386276245,11.068389892578125,47.380001068115234
2015-03-17,8.279999732971191,,11.126559257507324,5.9211530685424805,1.4731340408325195,10.985418319702148,48.91999816894531
2015-03-18,8.350000381469727,,11.415024757385254,6.007691860198975,1.4585189819335938,11.367087364196777,50.099998474121094
2015-03-19,8.3100004196167,,11.66228199005127,5.978846073150635,1.4877480268478394,11.483246803283691,49.54999923706055
2015-03-20,8.800000190734863,,11.538654327392578,6.036538124084473,1.4935940504074097,11.446739196777344,50.31999969482422
2015-03-23,9.25,,11.4562349319458,5.932692050933838,1.4935940504074097,11.61600112915039,50.43000030517578
2015-03-24,8.850000381469727,,11.208977699279785,5.913461208343506,1.481902003288269,11.582812309265137,50.040000915527344
2015-03-25,8.670000076293945,,11.744701385498047,5.955769062042236,1.461441993713379,11.602725982666016,50.290000915527344
2015-03-26,8.260000228881836,,11.621072769165039,5.848075866699219,1.4555959701538086,11.61600112915039,49.11000061035156
2015-03-27,8.109999656677246,,11.621072769165039,5.959615230560303,1.446828007698059,11.742117881774902,48.65999984741211
2015-03-30,8.210000038146973,,11.176010131835938,6.12307596206665,1.4731340408325195,11.695653915405273,49.81999969482422
2015-03-31,7.820000171661377,,11.66228199005127,6.115384101867676,1.4877480268478394,12.213395118713379,49.5
2015-04-01,7.409999847412109,,11.66228199005127,6.2192301750183105,1.5315910577774048,11.914697647094727,50.79999923706055
2015-04-02,7.619999885559082,,11.744701385498047,6.215384006500244,1.6075860261917114,12.246583938598633,51.5
2015-04-06,7.75,,12.239214897155762,6.230769157409668,1.6046639680862427,12.246583938598633,52.099998474121094
2015-04-07,8.0,,12.13206958770752,6.257691860198975,1.5871260166168213,12.130423545837402,52.20000076293945
2015-04-08,8.15999984741211,,12.857357025146484,6.25,1.4789799451828003,12.140380859375,52.220001220703125
2015-04-09,7.940000057220459,,13.384839057922363,6.169229984283447,1.464365005493164,12.064046859741211,52.27000045776367
2015-04-10,7.900000095367432,,13.06340503692627,6.199999809265137,1.481902003288269,12.024221420288086,52.650001525878906
2015-04-13,7.829999923706055,,13.269452095031738,6.188460826873779,1.4731340408325195,11.99767017364502,52.61000061035156
2015-04-14,8.40999984741211,,13.3518705368042,6.25,1.4702110290527344,12.147018432617188,52.529998779296875
2015-04-15,8.369999885559082,,13.417805671691895,6.242307186126709,1.481902003288269,12.180207252502441,53.25
2015-04-16,8.369999885559082,,13.00571060180664,6.130768775939941,1.5198999643325806,11.881509780883789,53.029998779296875
2015-04-17,8.020000457763672,,12.980985641479492,6.119229793548584,1.4994399547576904,11.984394073486328,52.45000076293945
2015-04-20,7.949999809265137,,13.516709327697754,6.050000190734863,1.481902003288269,12.180207252502441,52.2400016784668
2015-04-22,8.0,,14.176060676574707,6.019229888916016,1.4906710386276245,12.279772758483887,53.029998779296875
2015-04-23,8.149999618530273,,14.41507625579834,6.0538458824157715,1.4877480268478394,12.286410331726074,54.040000915527344
2015-04-24,8.229999542236328,,15.156846046447754,6.12307596206665,1.5082080364227295,12.362744331359863,54.97999954223633
2015-04-27,8.380000114440918,,15.041460037231445,6.0961527824401855,1.5315910577774048,12.329554557800293,53.959999084472656
2015-04-28,8.09000015258789,,14.670574188232422,6.038461208343506,1.4789799451828003,12.040815353393555,54.20000076293945
2015-04-29,7.78000020980835,,14.299689292907715,6.0961527824401855,1.4497510194778442,12.014264106750488,53.68000030517578
2015-04-30,7.599999904632568,,14.291446685791016,6.169229984283447,1.4702110290527344,11.5496244430542,54.619998931884766
2015-05-04,7.960000038146973,,14.505736351013184,6.384614944458008,1.5374369621276855,12.113829612731934,55.83000183105469
2015-05-05,8.149999618530273,,14.382107734680176,6.465384006500244,1.5929720401763916,12.379338264465332,56.41999816894531
2015-05-06,7.980000019073486,,14.340899467468262,6.396152973175049,1.6222009658813477,12.561875343322754,55.43000030517578
2015-05-07,7.980000019073486,,14.299689292907715,6.407691955566406,1.6046639680862427,12.810790061950684,55.31999969482422
2015-05-08,7.739999771118164,,14.23375415802002,6.5,1.4672880172729492,12.943544387817383,55.5
2015-05-11,7.670000076293945,,13.978255271911621,6.5461530685424805,1.4585189819335938,12.651485443115234,55.52000045776367
2015-05-12,7.71999979019165,,13.970012664794922,6.5961527824401855,1.4555959701538086,12.624934196472168,55.18000030517578
2015-05-13,7.909999847412109,,14.011222839355469,6.523076057434082,1.4497510194778442,12.525367736816406,54.77000045776367
2015-05-14,7.940000057220459,,14.505736351013184,6.696153163909912,1.3971389532089233,12.794195175170898,55.06999969482422
2015-05-15,8.350000381469727,,15.239265441894531,6.661538124084473,1.4205219745635986,12.936905860900879,55.59000015258789
2015-05-18,7.900000095367432,,15.49476432800293,6.634614944458008,1.4088300466537476,12.973414421081543,54.4900016784668
2015-05-19,7.760000228881836,,15.445313453674316,6.538461208343506,1.382524013519287,12.943544387817383,53.93000030517578
2015-05-20,7.639999866485596,,15.412344932556152,6.584615230560303,1.3503730297088623,12.545281410217285,53.34000015258789
2015-05-21,7.630000114440918,,15.659602165222168,6.615384101867676,1.3562179803848267,12.857254028320312,53.54999923706055
2015-05-22,7.800000190734863,,15.78322982788086,6.65384578704834,1.3357579708099365,13.275429725646973,52.93000030517578
2015-05-25,7.71999979019165,,15.659602165222168,6.823075771331787,1.3240669965744019,13.242240905761719,53.0
2015-05-26,7.630000114440918,,15.57718276977539,6.584615230560303,1.28022301197052,12.744413375854492,52.2400016784668
2015-05-27,7.630000114440918,,15.296957969665527,6.688460826873779,1.2860690355300903,13.013239860534668,52.650001525878906
2015-05-28,7.840000152587891,,15.700811386108398,6.615384101867676,1.2831460237503052,12.61497688293457,52.38999938964844
2015-05-29,7.789999961853027,,16.071697235107422,6.57692289352417,1.2509939670562744,12.342830657958984,51.349998474121094
2015-06-01,7.769999980926514,,15.700811386108398,6.62307596206665,1.262686014175415,12.810790061950684,51.459999084472656
2015-06-02,7.860000133514404,,15.939826011657715,6.788461208343506,1.242226004600525,13.162589073181152,52.619998931884766
2015-06-03,7.730000019073486,,16.071697235107422,6.788461208343506,1.2013050317764282,13.175864219665527,52.040000915527344
2015-06-05,7.849999904632568,,15.890375137329102,6.87307596206665,1.1954599618911743,13.043109893798828,51.369998931884766
2015-06-08,7.610000133514404,,15.420586585998535,6.857691764831543,1.1866910457611084,12.89044189453125,51.25
2015-06-09,7.5,,15.165087699890137,6.938460826873779,1.1925369501113892,12.827383995056152,51.349998474121094
2015-06-10,7.650000095367432,,15.288717269897461,6.980769157409668,1.172076940536499,13.00660228729248,52.349998474121094
2015-06-11,7.639999866485596,,15.247507095336914,7.057692050933838,1.163308024406433,12.986688613891602,52.08000183105469
2015-06-12,7.78000020980835,,14.934314727783203,6.973075866699219,1.142848014831543,12.863890647888184,51.72999954223633
2015-06-15,7.730000019073486,,14.736510276794434,6.923076152801514,1.1340789794921875,12.306323051452637,51.630001068115234
2015-06-16,7.650000095367432,,14.79420280456543,7.038461208343506,1.1282329559326172,12.193482398986816,52.18000030517578
2015-06-17,7.659999847412109,,14.670574188232422,7.092307090759277,1.142848014831543,12.130423545837402,51.63999938964844
2015-06-18,7.639999866485596,,14.959040641784668,7.119229793548584,1.1223880052566528,12.478903770446777,52.61000061035156
2015-06-19,7.739999771118164,,15.10739517211914,7.2076921463012695,1.1399250030517578,12.608339309692383,52.220001220703125
2015-06-22,7.630000114440918,,14.97552490234375,7.3038458824157715,1.1545389890670776,12.6614408493042,52.29999923706055
2015-06-23,7.610000133514404,,14.83541202545166,7.242307186126709,1.1165419816970825,13.129400253295898,52.2599983215332
2015-06-24,7.659999847412109,,14.83541202545166,7.230769157409668,1.0843900442123413,12.943544387817383,52.25
2015-06-25,7.460000038146973,,14.546945571899414,7.342307090759277,1.0463919639587402,12.877166748046875,51.65999984741211
2015-06-26,7.75,,15.041460037231445,7.388461112976074,1.0463919639587402,13.258835792541504,52.380001068115234
2015-06-29,7.349999904632568,,14.876622200012207,7.292306900024414,1.0288549661636353,13.10948657989502,51.5099983215332
2015-06-30,7.369999885559082,,15.49476432800293,7.311538219451904,1.0317779779434204,12.943544387817383,51.459999084472656
2015-07-01,7.119999885559082,,15.371135711669922,7.492307186126709,1.0083949565887451,12.943544387817383,51.2400016784668
2015-07-02,6.889999866485596,,15.247507095336914,7.526923179626465,0.9762430191040039,13.03315258026123,51.52000045776367
2015-07-03,6.690000057220459,,15.78322982788086,7.626923084259033,0.9499369859695435,12.946863174438477,50.88999938964844
2015-07-06,6.510000228881836,,15.412344932556152,7.619229793548584,0.9323999881744385,12.827383995056152,50.650001525878906
2015-07-07,6.230000019073486,,15.247507095336914,7.692306995391846,0.909017026424408,12.734456062316895,50.72999954223633
2015-07-08,6.199999809265137,,15.066184997558594,7.603846073150635,0.8710190057754517,12.442397117614746,50.220001220703125
2015-07-10,6.050000190734863,,15.329925537109375,7.5346150398254395,0.8856340050697327,12.458991050720215,51.0
2015-07-13,6.980000019073486,,15.66784381866455,7.561538219451904,0.8622509837150574,12.545281410217285,51.5
2015-07-14,6.940000057220459,,16.36016273498535,7.5961527824401855,0.8534820079803467,12.697949409484863,51.70000076293945
2015-07-15,7.03000020980835,,16.318954467773438,7.592307090759277,0.8096389770507812,12.38597583770752,51.36000061035156
2015-07-16,6.900000095367432,,16.442581176757812,7.611537933349609,0.7716410160064697,12.366063117980957,51.52000045776367
2015-07-17,6.630000114440918,,16.27774429321289,7.550000190734863,0.7453349828720093,12.223352432250977,50.7599983215332
2015-07-20,6.150000095367432,,16.318954467773438,7.538461208343506,0.7131839990615845,12.113829612731934,50.11000061035156
2015-07-21,6.090000152587891,,16.27774429321289,7.611537933349609,0.8184069991111755,12.093916893005371,49.93000030517578
2015-07-22,5.880000114440918,,15.816198348999023,7.65384578704834,0.891480028629303,12.040815353393555,49.36000061035156
2015-07-23,5.630000114440918,,15.57718276977539,7.607691764831543,1.0463919639587402,11.977755546569824,48.2400016784668
2015-07-24,5.619999885559082,,15.49476432800293,7.669229984283447,0.8885570168495178,11.665783882141113,47.779998779296875
2015-07-27,6.090000152587891,,15.288717269897461,7.557692050933838,0.8154850006103516,11.5496244430542,47.349998474121094
2015-07-28,5.800000190734863,,14.917831420898438,7.307692050933838,0.8359450101852417,11.57617473602295,48.18000030517578
2015-07-29,5.760000228881836,,15.239265441894531,7.0346150398254395,0.8037930130958557,11.483246803283691,48.7400016784668
2015-07-30,5.760000228881836,,14.827170372009277,7.026923179626465,0.8008700013160706,11.400275230407715,48.43000030517578
2015-07-31,5.679999828338623,,15.412344932556152,7.196153163909912,1.0493149757385254,11.864914894104004,49.369998931884766
2015-08-03,5.760000228881836,,14.876622200012207,7.2192301750183105,0.9762430191040039,11.629276275634766,48.689998626708984
2015-08-04,5.670000076293945,,14.83541202545166,7.330769062042236,1.00547194480896,11.708929061889648,48.59000015258789
2015-08-05,5.690000057220459,,15.082669258117676,7.180768966674805,0.9557830095291138,11.679059028625488,48.779998779296875
2015-08-06,5.599999904632568,,14.752992630004883,7.103846073150635,0.9148629903793335,11.440101623535156,48.540000915527344
2015-08-07,5.349999904632568,,14.83541202545166,7.0,0.8856340050697327,11.154680252075195,47.04999923706055
2015-08-10,5.269999980926514,,14.83541202545166,7.115384101867676,0.8885570168495178,11.284114837646484,47.880001068115234
2015-08-11,5.539999961853027,,14.588154792785645,7.119229793548584,0.9148629903793335,11.217738151550293,48.150001525878906
2015-08-12,5.46999979019165,,14.588154792785645,6.888461112976074,0.8710190057754517,10.872576713562012,46.939998626708984
2015-08-13,5.409999847412109,,14.505736351013184,6.865384101867676,0.8417909741401672,10.656850814819336,46.5099983215332
2015-08-14,5.010000228881836,,14.299689292907715,6.696153163909912,0.8330219984054565,10.553967475891113,46.099998474121094
2015-08-17,4.96999979019165,,14.093642234802246,6.584615230560303,0.8622509837150574,10.85930061340332,45.869998931884766
2015-08-18,4.670000076293945,,14.002981185913086,6.730769157409668,0.9236310124397278,11.118171691894531,46.040000915527344
2015-08-19,4.320000171661377,,14.011222839355469,6.723075866699219,0.8710190057754517,10.816156387329102,45.150001525878906
2015-08-20,4.369999885559082,,13.7969331741333,6.396152973175049,0.876865029335022,10.653532028198242,45.16999816894531
2015-08-21,4.329999923706055,,13.805174827575684,6.484614849090576,0.8330219984054565,10.27186393737793,44.29999923706055
2015-08-24,3.9700000286102295,,14.011222839355469,6.353846073150635,0.7979469895362854,9.956571578979492,42.900001525878906
2015-08-25,4.119999885559082,,13.722756385803223,6.211537837982178,0.7774869799613953,10.19552993774414,43.060001373291016
2015-08-26,4.300000190734863,,14.134851455688477,6.223075866699219,0.7833330035209656,10.245312690734863,44.65999984741211
2015-08-27,4.510000228881836,,13.84638500213623,6.40384578704834,0.7891790270805359,10.32496452331543,46.29999923706055
2015-08-28,4.360000133514404,,13.84638500213623,6.438460826873779,0.7745640277862549,10.706633567810059,45.79999923706055
2015-08-31,4.159999847412109,,13.673304557800293,6.442306995391846,0.7453349828720093,10.520777702331543,45.34000015258789
2015-09-01,3.819999933242798,,13.434289932250977,6.257691860198975,0.7248749732971191,9.90678882598877,44.16999816894531
2015-09-02,4.039999961853027,,13.022194862365723,6.488461017608643,0.7219520211219788,9.886876106262207,45.09000015258789
2015-09-03,4.21999979019165,,13.39307975769043,6.488461017608643,0.7511810064315796,10.288457870483398,45.81999969482422
2015-09-04,4.489999771118164,,13.599127769470215,6.3461527824401855,0.7190290093421936,9.82381820678711,45.099998474121094
2015-09-08,4.730000019073486,,13.879351615905762,6.280768871307373,0.6956459879875183,9.956571578979492,45.34000015258789
2015-09-09,4.519999980926514,,13.763965606689453,6.184615135192871,0.7102609872817993,10.08268928527832,45.25
2015-09-10,4.289999961853027,,13.269452095031738,6.15384578704834,0.7014920115470886,9.724251747131348,45.130001068115234
2015-09-11,4.300000190734863,,13.038679122924805,6.169229984283447,0.6664170026779175,9.956571578979492,44.880001068115234
2015-09-14,4.329999923706055,,12.857357025146484,6.319230079650879,0.6371889710426331,9.956571578979492,46.099998474121094
2015-09-15,4.449999809265137,,12.898567199707031,6.3461527824401855,0.6138049960136414,9.956571578979492,45.900001525878906
2015-09-16,4.570000171661377,,13.145824432373047,6.396152973175049,0.6488800048828125,10.467676162719727,47.09000015258789
2015-09-17,4.599999904632568,,13.220001220703125,6.442306995391846,0.6664170026779175,10.115877151489258,47.119998931884766
2015-09-18,4.559999942779541,,13.475499153137207,6.323075771331787,0.6021140217781067,9.956571578979492,45.790000915527344
2015-09-21,4.090000152587891,,12.873841285705566,6.25,0.5845770239830017,9.933340072631836,45.209999084472656
2015-09-22,3.759999990463257,,12.362842559814453,6.349999904632568,0.5582709908485413,9.920064926147461,44.939998626708984
2015-09-23,3.75,,11.810635566711426,6.261538028717041,0.5553479790687561,9.82381820678711,43.88999938964844
2015-09-24,3.680000066757202,,11.538654327392578,6.25,0.5699620246887207,9.69106388092041,44.0
2015-09-25,3.6500000953674316,,11.415024757385254,6.069230079650879,0.5495020151138306,9.684426307678223,
2015-09-28,3.5399999618530273,,11.208977699279785,6.015384197235107,0.5261189937591553,9.578222274780273,42.75
2015-09-29,3.430000066757202,,10.961721420288086,5.961537837982178,0.520272970199585,9.730890274047852,42.95000076293945
2015-09-30,3.6700000762939453,,11.373815536499023,5.942306995391846,0.5261189937591553,10.003035545349121,43.43000030517578
2015-10-01,3.4800000190734863,,11.373815536499023,6.111537933349609,0.48044899106025696,9.790629386901855,44.029998779296875
2015-10-02,3.6600000858306885,,11.291397094726562,6.2846150398254395,0.47496798634529114,10.182254791259766,45.459999084472656
2015-10-05,3.75,,11.217220306396484,6.438460826873779,0.5115039944648743,10.424530982971191,46.130001068115234
2015-10-06,3.930000066757202,,11.390299797058105,6.423076152801514,0.5301380157470703,10.251951217651367,46.189998626708984
2015-10-07,4.03000020980835,,11.398542404174805,6.476922988891602,0.5685009956359863,10.620344161987305,47.5
2015-10-08,4.110000133514404,,11.596346855163574,6.25,0.5838459730148315,10.650213241577148,47.59000015258789
2015-10-09,4.400000095367432,,12.198005676269531,6.138461112976074,0.5630199909210205,10.962185859680176,47.790000915527344
2015-10-13,3.809999942779541,,11.794153213500977,6.2846150398254395,0.5089470148086548,11.002012252807617,45.93000030517578
2015-10-14,3.8399999141693115,,11.827119827270508,6.211537837982178,0.49506300687789917,10.703314781188965,45.29999923706055
2015-10-15,3.990000009536743,,11.860088348388672,6.226922988891602,0.4914099872112274,11.05179500579834,45.790000915527344
2015-10-16,3.869999885559082,,12.239214897155762,6.15384578704834,0.47241100668907166,10.786287307739258,45.849998474121094
2015-10-19,3.6600000858306885,,12.527681350708008,6.119229793548584,0.46583399176597595,11.390318870544434,46.0
2015-10-20,3.680000066757202,,13.145824432373047,6.134614944458008,0.45669999718666077,11.4168701171875,45.54999923706055
2015-10-21,3.5899999141693115,,12.659551620483398,6.023076057434082,0.4384320080280304,11.118171691894531,45.560001373291016
2015-10-22,3.740000009536743,,12.733729362487793,6.0961527824401855,0.4384320080280304,11.582812309265137,46.29999923706055
2015-10-23,3.630000114440918,,12.67603588104248,6.0961527824401855,0.43258699774742126,11.50316047668457,45.959999084472656
2015-10-26,3.549999952316284,,11.794153213500977,6.019229888916016,0.4530470073223114,11.589449882507324,45.779998779296875
2015-10-27,3.559999942779541,,11.596346855163574,6.003846168518066,0.4713149964809418,11.61600112915039,45.54999923706055
2015-10-28,3.559999942779541,,12.016683578491211,5.830769062042236,0.44866201281547546,11.277478218078613,45.34000015258789
2015-10-29,3.490000009536743,,11.950749397277832,5.588460922241211,0.4296639859676361,11.048476219177246,44.18000030517578
2015-10-30,3.549999952316284,,12.033167839050293,5.538461208343506,0.4311249852180481,11.340536117553711,44.400001525878906
2015-11-03,3.6600000858306885,,12.362842559814453,5.5346150398254395,0.4139530062675476,12.103873252868652,46.630001068115234
2015-11-04,3.700000047683716,,12.44526195526123,5.526923179626465,0.4296639859676361,11.758711814880371,46.18000030517578
2015-11-05,3.799999952316284,,12.527681350708008,5.919229984283447,0.430759996175766,12.19680118560791,46.45000076293945
2015-11-06,3.619999885559082,,12.11558723449707,5.792306900024414,0.4135879874229431,12.133743286132812,45.529998779296875
2015-11-09,3.549999952316284,,12.11558723449707,5.738461017608643,0.40408799052238464,12.246583938598633,44.7599983215332
2015-11-10,3.4800000190734863,,12.1567964553833,5.5653839111328125,0.3836280107498169,12.107192039489746,44.93000030517578
2015-11-11,3.509999990463257,,12.338117599487305,5.592307090759277,0.3858200013637543,11.944567680358887,45.779998779296875
2015-11-12,3.559999942779541,,12.198005676269531,5.480769157409668,0.3763209879398346,12.030858039855957,45.33000183105469
2015-11-13,3.5799999237060547,,11.950749397277832,5.40384578704834,0.38728201389312744,11.981075286865234,45.220001220703125
2015-11-16,3.430000066757202,,11.950749397277832,5.461537837982178,0.37997499108314514,11.715566635131836,45.439998626708984
2015-11-17,3.5299999713897705,,11.950749397277832,5.5461530685424805,0.40153101086616516,11.831727027893066,45.88999938964844
2015-11-18,3.4700000286102295,,11.950749397277832,5.434615135192871,0.3836280107498169,11.864914894104004,46.08000183105469
2015-11-19,3.609999895095825,,11.785910606384277,5.65384578704834,0.3832629919052124,11.682377815246582,46.70000076293945
2015-11-23,3.5299999713897705,,11.950749397277832,5.65384578704834,0.3774169981479645,11.994351387023926,46.459999084472656
2015-11-24,3.5399999618530273,,11.703492164611816,5.811538219451904,0.3916659951210022,11.831727027893066,46.790000915527344
2015-11-25,3.5,,11.744701385498047,5.938460826873779,0.3733980059623718,11.815132141113281,45.40999984741211
2015-11-26,3.4600000381469727,,12.296908378601074,5.90384578704834,0.38618600368499756,11.947887420654297,45.650001525878906
2015-11-27,3.450000047683716,,11.785910606384277,6.023076057434082,0.36535999178886414,11.781944274902344,44.59000015258789
2015-11-30,3.4100000858306885,,11.373815536499023,5.8461527824401855,0.322613000869751,11.108216285705566,43.70000076293945
2015-12-01,3.369999885559082,,11.4562349319458,6.111537933349609,0.29228800535202026,11.4168701171875,43.529998779296875
2015-12-02,3.4700000286102295,,11.299638748168945,6.180768966674805,0.29521098732948303,11.649189949035645,43.459999084472656
2015-12-03,3.569999933242798,,11.167769432067871,6.3461527824401855,0.31676700711250305,12.113829612731934,44.970001220703125
2015-12-04,3.490000009536743,,11.044139862060547,6.0,0.29265299439430237,11.486565589904785,44.099998474121094
2015-12-07,3.440000057220459,,11.002930641174316,6.199999809265137,0.306537002325058,11.599407196044922,43.95000076293945
2015-12-08,3.4100000858306885,,10.780399322509766,5.973075866699219,0.290461003780365,11.201144218444824,43.04999923706055
2015-12-09,3.509999990463257,,10.71446418762207,5.942306995391846,0.2963069975376129,11.16795539855957,44.650001525878906
2015-12-10,3.3399999141693115,,10.879302024841309,6.15384578704834,0.31055599451065063,10.457719802856445,44.31999969482422
2015-12-11,3.3299999237060547,,10.961721420288086,6.3153839111328125,0.29338398575782776,10.620344161987305,43.91999816894531
2015-12-14,3.3499999046325684,,10.71446418762207,6.030768871307373,0.28607699275016785,10.524097442626953,43.43000030517578
2015-12-15,3.240000009536743,,10.67325496673584,5.923076152801514,0.3215169906616211,10.464357376098633,43.5
2015-12-16,3.240000009536743,,10.71446418762207,6.019229888916016,0.3354009985923767,10.351515769958496,43.7400016784668
2015-12-17,3.1500000953674316,,11.044139862060547,5.923076152801514,0.38728201389312744,10.60374927520752,43.7400016784668
2015-12-18,2.950000047683716,,10.648529052734375,5.8461527824401855,0.3836280107498169,10.51745891571045,42.58000183105469
2015-12-21,2.799999952316284,,10.302369117736816,5.842307090759277,0.3690139949321747,10.059456825256348,41.95000076293945
2015-12-22,2.490000009536743,,10.178741455078125,5.949999809265137,0.3975119888782501,10.288457870483398,42.22999954223633
2015-12-23,2.4600000381469727,,10.28588581085205,5.980769157409668,0.4311249852180481,10.620344161987305,42.75
2015-12-28,2.390000104904175,,10.261159896850586,6.061538219451904,0.5918840169906616,10.404618263244629,42.5
2015-12-29,2.390000104904175,,10.796882629394531,5.992307186126709,0.6558219790458679,10.404618263244629,42.41999816894531
2015-12-30,2.5199999809265137,,11.126559257507324,5.75,0.6448609828948975,10.298415184020996,42.130001068115234
